gesture,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
NEUTRAL,0.0,0.0,0.0,-0.014771103858947754,-0.10063588619232178,0.0051710248602603315,-0.04741561412811279,-0.18479019403457642,0.0028308247359518646,-0.0966111421585083,-0.23395243287086487,0.0009693915866364478,-0.12924537062644958,-0.2254805564880371,-0.0005373012014615597,-0.10616037249565125,-0.18182581663131714,-0.02126756295058385,-0.1800573468208313,-0.1754733920097351,-0.02439857072624818,-0.16040149331092834,-0.15426534414291382,-0.02223378963265077,-0.13347497582435608,-0.14742302894592285,-0.019607767308684743,-0.1238008439540863,-0.12429815530776978,-0.025655619646045125,-0.18096691370010376,-0.12032812833786011,-0.020255999485584653,-0.16118121147155762,-0.10203003883361816,-0.011783800865146077,-0.1364152729511261,-0.09739238023757935,-0.00930427465084449,-0.13678333163261414,-0.06465351581573486,-0.027240833113523877,-0.17450571060180664,-0.06658446788787842,-0.01849649831149236,-0.15617623925209045,-0.052819132804870605,-0.006141181881162083,-0.13301315903663635,-0.04657632112503052,-0.00266891888770715,-0.14551591873168945,-0.005315661430358887,-0.02850541270765916,-0.16747653484344482,-0.016545593738555908,-0.020038150096866048,-0.1480034589767456,-0.0056882500648498535,-0.007843179474207318,-0.12872278690338135,-0.0003484487533569336,-0.00016326581555858866
NEUTRAL,0.0,0.0,0.0,-0.014937639236450195,-0.10044008493423462,0.005725518805817842,-0.0477566123008728,-0.18476438522338867,0.0036906912046532625,-0.09680414199829102,-0.23495662212371826,0.0020629174596678013,-0.1294277012348175,-0.22522354125976562,0.0007589219658683533,-0.1060686707496643,-0.18269973993301392,-0.02064353646160555,-0.1801045835018158,-0.17664581537246704,-0.023355911014689923,-0.16069528460502625,-0.15501081943511963,-0.02099780225576353,-0.13395485281944275,-0.14798623323440552,-0.018323913676752568,-0.12395930290222168,-0.12561315298080444,-0.025199441699399472,-0.18132644891738892,-0.12140917778015137,-0.01932745286644888,-0.16161081194877625,-0.10274606943130493,-0.010732692195190907,-0.13692864775657654,-0.09796792268753052,-0.008234718343331338,-0.13711225986480713,-0.06601977348327637,-0.026881345076574803,-0.17485082149505615,-0.06743764877319336,-0.017581880552782536,-0.15657106041908264,-0.053556621074676514,-0.005224593909545661,-0.13342124223709106,-0.04724067449569702,-0.0018889206639443046,-0.14593297243118286,-0.006665229797363281,-0.028208975209011555,-0.16774418950080872,-0.01703423261642456,-0.019301351619972706,-0.14828455448150635,-0.006117105484008789,-0.0070483186227221495,-0.12894025444984436,-0.000727534294128418,0.000587963679251402
NEUTRAL,0.0,0.0,0.0,-0.015171289443969727,-0.10119885206222534,0.006549009406867867,-0.047063231468200684,-0.1844334602355957,0.004908479103747254,-0.09445124864578247,-0.23470991849899292,0.0033499426729264314,-0.1271972954273224,-0.23028403520584106,0.0020605151596697624,-0.10713076591491699,-0.18295806646347046,-0.019446937082406635,-0.180304616689682,-0.17698174715042114,-0.02175308176695978,-0.16101005673408508,-0.15529507398605347,-0.019000503880974406,-0.13428500294685364,-0.14805454015731812,-0.016052797151800746,-0.12478944659233093,-0.1260448694229126,-0.0244508122038809,-0.18140733242034912,-0.12161356210708618,-0.018459986610409373,-0.1616310179233551,-0.10253101587295532,-0.009942251904007549,-0.13675963878631592,-0.09766542911529541,-0.007462467247691507,-0.1374351680278778,-0.06653010845184326,-0.026536993397471065,-0.174690842628479,-0.06725656986236572,-0.01719548152208006,-0.1562855839729309,-0.0527995228767395,-0.004783937888291234,-0.13294777274131775,-0.04654747247695923,-0.0013952493379605357,-0.14561167359352112,-0.007037222385406494,-0.028198945982452983,-0.16770052909851074,-0.016744554042816162,-0.01941592031538164,-0.148087739944458,-0.005479931831359863,-0.007014942536201829,-0.12846451997756958,-0.00024431943893432617,0.0008226719157988782
NEUTRAL,0.0,0.0,0.0,-0.01463162899017334,-0.10118550062179565,0.00743353981852124,-0.04573553800582886,-0.18454599380493164,0.006192360635395744,-0.09246057271957397,-0.23598629236221313,0.00487258853718231,-0.12644416093826294,-0.23618143796920776,0.00381709784596751,-0.10729792714118958,-0.18520230054855347,-0.018325234666917822,-0.18091189861297607,-0.17894840240478516,-0.02017504432842543,-0.16189438104629517,-0.15690839290618896,-0.017219687715623877,-0.13529273867607117,-0.14942461252212524,-0.014119485296760104,-0.12540435791015625,-0.1287950873374939,-0.023565770030472777,-0.1820833683013916,-0.12433052062988281,-0.016933680415604613,-0.16229850053787231,-0.1046152114868164,-0.008399863630984328,-0.1374931037425995,-0.09940296411514282,-0.006001503110383055,-0.13831603527069092,-0.06920689344406128,-0.025794095263336203,-0.1757020652294159,-0.07004863023757935,-0.015875785515163443,-0.15735778212547302,-0.05489671230316162,-0.003398659542654059,-0.13413015007972717,-0.048358023166656494,-0.0001065570813807426,-0.14665675163269043,-0.009196102619171143,-0.02749821999714186,-0.16873431205749512,-0.0186312198638916,-0.01853099362597277,-0.14895787835121155,-0.007143735885620117,-0.006100463118855259,-0.12934136390686035,-0.0019308924674987793,0.001806292080800631
NEUTRAL,0.0,0.0,0.0,-0.01490706205368042,-0.1007920503616333,0.008854608551800425,-0.0451013445854187,-0.180996835231781,0.008109485299527819,-0.08950245380401611,-0.23260030150413513,0.006963952479154045,-0.12276586890220642,-0.23829904198646545,0.006055435666084463,-0.10524022579193115,-0.18312406539916992,-0.017216848640501325,-0.17871129512786865,-0.17874133586883545,-0.018769896088898008,-0.1608637571334839,-0.15680599212646484,-0.015534148051202123,-0.1345345377922058,-0.14789032936096191,-0.011972225702166384,-0.12364858388900757,-0.12731516361236572,-0.02265209188944084,-0.1799917221069336,-0.12332993745803833,-0.015378650708854025,-0.16076770424842834,-0.10400182008743286,-0.006607248413175171,-0.13599848747253418,-0.09846764802932739,-0.004091251141190355,-0.13703978061676025,-0.06814879179000854,-0.024961526005327528,-0.17418617010116577,-0.06972873210906982,-0.01408939292913658,-0.15630221366882324,-0.05509763956069946,-0.0015013306055067233,-0.13332676887512207,-0.04815131425857544,0.0017072252577321478,-0.14592143893241882,-0.00857466459274292,-0.02664580425506813,-0.16735613346099854,-0.018625378608703613,-0.016768457799017256,-0.14795884490013123,-0.008106589317321777,-0.004165647516757076,-0.12857484817504883,-0.002856612205505371,0.003766335581630642
NEUTRAL,0.0,0.0,0.0,-0.014782607555389404,-0.10042625665664673,0.008915477592708498,-0.045887649059295654,-0.18123537302017212,0.00830432323014918,-0.09061437845230103,-0.2333579659461975,0.007341020435305268,-0.1240658164024353,-0.23799076676368713,0.006578087035777003,-0.10626181960105896,-0.18464291095733643,-0.017729383732913107,-0.17961251735687256,-0.17947912216186523,-0.019119140531657308,-0.16141459345817566,-0.15644311904907227,-0.015653180729387373,-0.13521543145179749,-0.14793658256530762,-0.012114404540298551,-0.12457385659217834,-0.12900310754776,-0.02335478442513761,-0.18139442801475525,-0.12447059154510498,-0.01613131801390466,-0.1620652973651886,-0.10409790277481079,-0.007019451193301052,-0.13744229078292847,-0.09863400459289551,-0.004253609876869291,-0.13799282908439636,-0.06966966390609741,-0.02580413485669908,-0.1750597059726715,-0.0696864128112793,-0.015002019542990297,-0.1569352149963379,-0.054366350173950195,-0.0021796881479900776,-0.134047269821167,-0.04765021800994873,0.001176440550224811,-0.14693230390548706,-0.009690046310424805,-0.02762097011112985,-0.1686486005783081,-0.01860147714614868,-0.017831650402186483,-0.1488979160785675,-0.007307827472686768,-0.00506485982590732,-0.12938222289085388,-0.002026975154876709,0.002976775096939832
NEUTRAL,0.0,0.0,0.0,-0.015125036239624023,-0.10009765625,0.009216211153713516,-0.04543823003768921,-0.17932617664337158,0.008686882792559913,-0.0891374945640564,-0.23090553283691406,0.007576070143429092,-0.12246257066726685,-0.23822778463363647,0.006626629153785757,-0.10639709234237671,-0.182453453540802,-0.016599682742210575,-0.17888545989990234,-0.17758703231811523,-0.01809333602473373,-0.16060972213745117,-0.15518182516098022,-0.014927535900326916,-0.1341472864151001,-0.1463492512702942,-0.011495062732549854,-0.12429317831993103,-0.12687569856643677,-0.02236371266231174,-0.18034258484840393,-0.12220460176467896,-0.01524017436936731,-0.16113847494125366,-0.10272330045700073,-0.00657776568591828,-0.13622426986694336,-0.09732979536056519,-0.0041273162937187635,-0.13710638880729675,-0.06779193878173828,-0.02500925364479656,-0.17382416129112244,-0.06802046298980713,-0.014445763663800903,-0.15585988759994507,-0.053576111793518066,-0.001973315724583813,-0.13268515467643738,-0.04695504903793335,0.0012319802768132604,-0.14554408192634583,-0.008352041244506836,-0.02699880080804462,-0.16735637187957764,-0.017073631286621094,-0.01745619403705234,-0.14772465825080872,-0.006612956523895264,-0.004838000168504664,-0.1278715431690216,-0.0016053318977355957,0.003184775239375881
NEUTRAL,0.0,0.0,0.0,-0.014688253402709961,-0.10069876909255981,0.008278087515449783,-0.04532647132873535,-0.1800837516784668,0.007122772548413536,-0.08972597122192383,-0.2313234806060791,0.005597796093738339,-0.12236678600311279,-0.23572507500648499,0.004353209666973612,-0.10539916157722473,-0.18263185024261475,-0.01772517823793862,-0.17845889925956726,-0.17769652605056763,-0.019940822582626083,-0.15943315625190735,-0.15644299983978271,-0.017382283892416694,-0.1329423189163208,-0.14867210388183594,-0.014298620831155517,-0.12360513210296631,-0.1258312463760376,-0.023129052679919937,-0.17996931076049805,-0.12285280227661133,-0.01647350304939721,-0.16043612360954285,-0.10418957471847534,-0.007899822864615658,-0.13558971881866455,-0.09897470474243164,-0.005393999826097229,-0.13688725233078003,-0.06602638959884644,-0.025521804775976875,-0.17337414622306824,-0.06835591793060303,-0.015027561422371605,-0.15540406107902527,-0.05457961559295654,-0.0025037531386402634,-0.13247272372245789,-0.0480881929397583,0.0007873838539893541,-0.14568749070167542,-0.006423652172088623,-0.027379092957758644,-0.1665356159210205,-0.017195045948028564,-0.017514814820074776,-0.14713463187217712,-0.00719684362411499,-0.0048845216742989805,-0.12774619460105896,-0.0022803544998168945,0.003063620569250247
NEUTRAL,0.0,0.0,0.0,-0.014555513858795166,-0.10099393129348755,0.008302508904534989,-0.045334696769714355,-0.18127089738845825,0.007393188825744801,-0.0903623104095459,-0.23267561197280884,0.006209121602523737,-0.12336423993110657,-0.23523971438407898,0.005295406146842652,-0.10526341199874878,-0.1828773021697998,-0.01776737807790596,-0.17843097448349,-0.17867523431777954,-0.019598546386760063,-0.15959897637367249,-0.15703457593917847,-0.016716034100454635,-0.1331658959388733,-0.14905095100402832,-0.013493233309191055,-0.12365567684173584,-0.12638312578201294,-0.023067013309400863,-0.18029999732971191,-0.12370431423187256,-0.016125899688404388,-0.16082072257995605,-0.1047775149345398,-0.007412003767740316,-0.13598337769508362,-0.09947043657302856,-0.004830799014371223,-0.13700789213180542,-0.06689184904098511,-0.025302211702864952,-0.1736743152141571,-0.06883418560028076,-0.014578100242715664,-0.15569353103637695,-0.054914653301239014,-0.0020963178901638457,-0.1327764093875885,-0.04846906661987305,0.0011053892596919468,-0.14579343795776367,-0.007541835308074951,-0.02697947150568325,-0.16675996780395508,-0.01794666051864624,-0.01703524863819439,-0.14733511209487915,-0.007640540599822998,-0.004470442370575256,-0.1278398633003235,-0.002621769905090332,0.0033923781522844365
NEUTRAL,0.0,0.0,0.0,-0.014298200607299805,-0.10036987066268921,0.008056713069777288,-0.044576048851013184,-0.18078559637069702,0.007069796591054001,-0.08916652202606201,-0.23254814743995667,0.005835619091044464,-0.12208184599876404,-0.23869147896766663,0.004995103727083006,-0.10625079274177551,-0.18240272998809814,-0.017537371453840933,-0.17879712581634521,-0.1786329746246338,-0.0193189785005643,-0.1597192883491516,-0.15712082386016846,-0.016397939261992178,-0.13317012786865234,-0.14901202917099,-0.013106148888368807,-0.1244497001171112,-0.12587970495224,-0.02274512798805972,-0.18046224117279053,-0.12382316589355469,-0.015921757754881583,-0.16063687205314636,-0.10488581657409668,-0.0073467299463345626,-0.13577330112457275,-0.09952318668365479,-0.004797205527324877,-0.13747569918632507,-0.0665326714515686,-0.024922202539642058,-0.1739351451396942,-0.06959259510040283,-0.014519863960344992,-0.1558264195919037,-0.05562692880630493,-0.0021023815153284886,-0.13282960653305054,-0.04894036054611206,0.0012059358758733651,-0.14602720737457275,-0.0073424577713012695,-0.02653490678687831,-0.16724151372909546,-0.018986940383911133,-0.01693112329860469,-0.1476786732673645,-0.008727788925170898,-0.004401803680707417,-0.12806853652000427,-0.0034736990928649902,0.003584596595715084
NEUTRAL,0.0,0.0,0.0,-0.014188170433044434,-0.10118013620376587,0.008025620317724247,-0.044858455657958984,-0.1826215386390686,0.007259871064391632,-0.09101933240890503,-0.2342526912689209,0.00642962865408947,-0.12485426664352417,-0.23594850301742554,0.0059460831793813895,-0.10487428307533264,-0.18301993608474731,-0.01799216847989271,-0.17867425084114075,-0.17968368530273438,-0.019435053506228428,-0.15994083881378174,-0.15812349319458008,-0.016068581306669216,-0.13340571522712708,-0.14997988939285278,-0.012532329001757603,-0.12356254458427429,-0.12681573629379272,-0.02295435760292719,-0.18061041831970215,-0.12468338012695312,-0.015699149855706196,-0.16072633862495422,-0.10556387901306152,-0.00673498241353343,-0.13605564832687378,-0.10012447834014893,-0.004049802479627829,-0.13709193468093872,-0.06770545244216919,-0.024815870263907414,-0.17474275827407837,-0.07075434923171997,-0.014013762400779228,-0.1564127802848816,-0.05647188425064087,-0.0013497700461329032,-0.1335035264492035,-0.049728989601135254,0.0019263698008700203,-0.14593693614006042,-0.008518099784851074,-0.02608633395406912,-0.16797113418579102,-0.019810795783996582,-0.01629304681095789,-0.14838439226150513,-0.009184956550598145,-0.003679468577090006,-0.12893182039260864,-0.0036458969116210938,0.0042228449123769
NEUTRAL,0.0,0.0,0.0,-0.014037907123565674,-0.10076385736465454,0.008040964390872318,-0.04371243715286255,-0.18159472942352295,0.007058147128461201,-0.08848291635513306,-0.23264211416244507,0.0058353387487812824,-0.12211218476295471,-0.23724150657653809,0.004927379332272608,-0.10446637868881226,-0.18278759717941284,-0.017759636257054012,-0.17776274681091309,-0.17928683757781982,-0.0197996182630078,-0.15944746136665344,-0.15675610303878784,-0.017020065549971264,-0.1327158808708191,-0.14781713485717773,-0.01380094441419999,-0.12301293015480042,-0.12677431106567383,-0.02301626859998862,-0.17994317412376404,-0.12370872497558594,-0.016287420157553356,-0.16040480136871338,-0.10386419296264648,-0.007727164987684887,-0.13536489009857178,-0.09830713272094727,-0.005243093919219177,-0.13648992776870728,-0.06751793622970581,-0.025251822758676212,-0.17400586605072021,-0.06931668519973755,-0.014958569061221283,-0.1557854413986206,-0.05439835786819458,-0.0023600011861191206,-0.13257765769958496,-0.047768592834472656,0.0009763150213046856,-0.14537468552589417,-0.00798124074935913,-0.026896478820802372,-0.1674620509147644,-0.017692267894744873,-0.017522635150911015,-0.1477084755897522,-0.006766915321350098,-0.00484586854300062,-0.1278454065322876,-0.0015916824340820312,0.00321804780678292
NEUTRAL,0.0,0.0,0.0,-0.014677107334136963,-0.1011165976524353,0.007579762289125824,-0.04615044593811035,-0.18371248245239258,0.0066035359965752605,-0.09313696622848511,-0.2341827154159546,0.0055887236127745155,-0.1266205608844757,-0.23268234729766846,0.004840604761440659,-0.10546645522117615,-0.1840115785598755,-0.018122728647838926,-0.17928388714790344,-0.17844557762145996,-0.01984187747741828,-0.16068685054779053,-0.15572810173034668,-0.01671057540382037,-0.1339651346206665,-0.14775174856185913,-0.013459897333930826,-0.12397059798240662,-0.12805742025375366,-0.0232068744620193,-0.1816178560256958,-0.12392222881317139,-0.01669354896451125,-0.1620851457118988,-0.10383599996566772,-0.008026774706493711,-0.13700246810913086,-0.09847402572631836,-0.005387245411228037,-0.13776659965515137,-0.06883156299591064,-0.025260312216531133,-0.17584633827209473,-0.06935834884643555,-0.01522898740525136,-0.15739122033119202,-0.05438262224197388,-0.0027265255005914923,-0.13399025797843933,-0.04803746938705444,0.00059093776933139,-0.1469588279724121,-0.009172916412353516,-0.026767752798448896,-0.1690659523010254,-0.017496228218078613,-0.017687925802718496,-0.14909356832504272,-0.006121933460235596,-0.005308923976670599,-0.12922337651252747,-0.001140594482421875,0.0025266216004382613
NEUTRAL,0.0,0.0,0.0,-0.015149176120758057,-0.10100746154785156,0.007287011902576523,-0.046800434589385986,-0.18370378017425537,0.005987675815617877,-0.09344428777694702,-0.23394137620925903,0.004600543018227654,-0.12659794092178345,-0.23065561056137085,0.0034420277939943844,-0.10648384690284729,-0.1830364465713501,-0.018566870641166133,-0.17918896675109863,-0.17626678943634033,-0.02072032871490137,-0.16043734550476074,-0.15416264533996582,-0.01811163457875864,-0.13374146819114685,-0.14658033847808838,-0.015245893549376888,-0.12443122267723083,-0.12619537115097046,-0.023877067070657176,-0.18078118562698364,-0.12131482362747192,-0.017698952507430477,-0.16171777248382568,-0.10220956802368164,-0.009256390433961315,-0.13678306341171265,-0.09727424383163452,-0.006902824666553897,-0.13761049509048462,-0.06645923852920532,-0.02622676598673479,-0.17508548498153687,-0.06791013479232788,-0.016840969722920818,-0.15716040134429932,-0.05356717109680176,-0.0045162258187474436,-0.13366857171058655,-0.047223806381225586,-0.001203976500050885,-0.1464102566242218,-0.0066149234771728516,-0.028075618248635692,-0.168259859085083,-0.01678997278213501,-0.019401263024860782,-0.14895284175872803,-0.006014525890350342,-0.007096286907994909,-0.1292262077331543,-0.0009685158729553223,0.0007100454082547003
